timestamps,rec
2.845833333E-2,7.313759415E-4
2.847916667E-2,1.949142315E-3
2.850000000E-2,3.710955149E-3
2.852083333E-2,4.411847331E-3
2.854166667E-2,3.742177039E-3
2.856250000E-2,2.004212234E-3
2.858333333E-2,1.247660693E-4
2.860416667E-2,-6.340545369E-4
2.862500000E-2,8.779112250E-6
2.864583333E-2,1.033116248E-3
2.866666667E-2,9.812645148E-4
2.868750000E-2,-4.067857226E-4
2.870833333E-2,-1.866616658E-3
2.872916667E-2,-2.433034359E-3
2.875000000E-2,-2.202756703E-3
2.877083333E-2,-1.913794316E-3
2.879166667E-2,-2.123347949E-3
2.881250000E-2,-2.379010897E-3
2.883333333E-2,-1.796552213E-3
2.885416667E-2,1.384060015E-4
2.887500000E-2,2.586937277E-3
2.889583333E-2,3.669746686E-3
2.891666667E-2,3.044486511E-3
2.893750000E-2,2.379441401E-3
2.895833333E-2,2.801188966E-3
2.897916667E-2,3.531567287E-3
2.900000000E-2,3.354686778E-3
2.902083333E-2,2.106440021E-3
2.904166667E-2,5.661826581E-4
2.906250000E-2,-6.641443179E-5
2.908333333E-2,3.383932344E-4
2.910416667E-2,7.137486828E-4
2.912500000E-2,8.075966034E-4
2.914583333E-2,9.690339793E-4
2.916666667E-2,1.225205604E-3
2.918750000E-2,1.500237966E-3
2.920833333E-2,1.720821136E-3
2.922916667E-2,1.826211228E-3
2.925000000E-2,1.535252435E-3
2.927083333E-2,6.003098097E-4
2.929166667E-2,-4.604506248E-4
2.931250000E-2,-9.288659785E-4
2.933333333E-2,-9.666693513E-4
2.935416667E-2,-1.100068213E-3
2.937500000E-2,-1.425765106E-3
2.939583333E-2,-1.512212562E-3
2.941666667E-2,-1.187037327E-3
2.943750000E-2,-9.889891371E-4
2.945833333E-2,-9.004360763E-4
2.947916667E-2,-7.284435560E-4
2.950000000E-2,-6.721856189E-4
2.952083333E-2,-5.232487456E-4
2.954166667E-2,-2.458156087E-4
2.956250000E-2,1.015377929E-4
2.958333333E-2,4.374895070E-4
2.960416667E-2,2.570431097E-4
2.962500000E-2,-1.474765450E-4
2.964583333E-2,-3.076271096E-4
2.966666667E-2,-7.021491765E-4
2.968750000E-2,-1.689886674E-3
2.970833333E-2,-3.013991518E-3
2.972916667E-2,-4.042167217E-3
2.975000000E-2,-4.742620047E-3
2.977083333E-2,-5.717263557E-3
2.979166667E-2,-6.600700319E-3
2.981250000E-2,-6.702363491E-3
2.983333333E-2,-6.564622279E-3
2.985416667E-2,-6.976028904E-3
2.987500000E-2,-7.533308584E-3
2.989583333E-2,-7.136671804E-3
2.991666667E-2,-5.321480799E-3
2.993750000E-2,-2.838053973E-3
2.995833333E-2,-1.167553943E-3
2.997916667E-2,-1.054094872E-3
3.000000000E-2,-2.046586480E-3
3.002083333E-2,-3.447210882E-3
3.004166667E-2,-4.602392670E-3
3.006250000E-2,-4.838851746E-3
3.008333333E-2,-3.673620988E-3
3.010416667E-2,-1.593085588E-3
3.012500000E-2,-7.350982924E-5
3.014583333E-2,-7.009092951E-5
3.016666667E-2,-1.422522590E-3
3.018750000E-2,-3.116576467E-3
3.020833333E-2,-3.970004618E-3
3.022916667E-2,-3.696759231E-3
3.025000000E-2,-2.855170984E-3
3.027083333E-2,-2.238560002E-3
3.029166667E-2,-2.340537030E-3
3.031250000E-2,-2.748054685E-3
3.033333333E-2,-2.558736363E-3
3.035416667E-2,-2.125652041E-3
3.037500000E-2,-2.542169532E-3
3.039583333E-2,-3.653229214E-3
3.041666667E-2,-4.903313238E-3
3.043750000E-2,-5.881972145E-3
3.045833333E-2,-6.015025079E-3
3.047916667E-2,-5.296270829E-3
3.050000000E-2,-4.146751016E-3
3.052083333E-2,-3.043134697E-3
3.054166667E-2,-2.401519800E-3
3.056250000E-2,-2.130431356E-3
3.058333333E-2,-1.573181013E-3
3.060416667E-2,-2.967066830E-4
3.062500000E-2,1.316413749E-3
3.064583333E-2,2.504538046E-3
3.066666667E-2,2.662224695E-3
3.068750000E-2,1.700887340E-3
3.070833333E-2,-2.994172974E-6
3.072916667E-2,-1.670320984E-3
3.075000000E-2,-2.452465240E-3
3.077083333E-2,-2.325941110E-3
3.079166667E-2,-1.881878707E-3
3.081250000E-2,-1.698704902E-3
3.083333333E-2,-1.665635966E-3
3.085416667E-2,-1.285795239E-3
3.087500000E-2,-1.176271238E-3
3.089583333E-2,-2.041286090E-3
3.091666667E-2,-3.356054192E-3
3.093750000E-2,-4.218098707E-3
3.095833333E-2,-4.174037371E-3
3.097916667E-2,-3.508572001E-3
3.100000000E-2,-3.075464396E-3
3.102083333E-2,-3.688117722E-3
3.104166667E-2,-4.996379837E-3
3.106250000E-2,-6.023664493E-3
3.108333333E-2,-6.344965659E-3
3.110416667E-2,-5.932065658E-3
3.112500000E-2,-5.455393344E-3
3.114583333E-2,-5.523717497E-3
3.116666667E-2,-5.869412329E-3
3.118750000E-2,-5.783523433E-3
3.120833333E-2,-4.632615019E-3
3.122916667E-2,-3.137596650E-3
3.125000000E-2,-2.608578652E-3
3.127083333E-2,-3.150687087E-3
3.129166667E-2,-4.258404486E-3
3.131250000E-2,-5.256977864E-3
3.133333333E-2,-5.425923970E-3
3.135416667E-2,-4.913997836E-3
3.137500000E-2,-4.577990621E-3
3.139583333E-2,-4.847778007E-3
3.141666667E-2,-5.564675666E-3
3.143750000E-2,-6.326079834E-3
3.145833333E-2,-6.847637706E-3
3.147916667E-2,-7.334365044E-3
3.150000000E-2,-7.891010493E-3
3.152083333E-2,-7.923264056E-3
3.154166667E-2,-6.670007482E-3
3.156250000E-2,-4.378799349E-3
3.158333333E-2,-2.460487653E-3
3.160416667E-2,-1.958998386E-3
3.162500000E-2,-2.540537622E-3
3.164583333E-2,-2.884664573E-3
3.166666667E-2,-2.371265786E-3
3.168750000E-2,-1.600546995E-3
3.170833333E-2,-1.034626272E-3
3.172916667E-2,-9.030469228E-4
3.175000000E-2,-1.094769686E-3
3.177083333E-2,-1.275944058E-3
3.179166667E-2,-1.285420149E-3
3.181250000E-2,-6.555973669E-4
3.183333333E-2,4.372249823E-4
3.185416667E-2,7.688667392E-4
3.187500000E-2,-2.205088240E-4
3.189583333E-2,-1.382657676E-3
3.191666667E-2,-9.788438911E-4
3.193750000E-2,8.466258296E-4
3.195833333E-2,2.175185829E-3
3.197916667E-2,1.796483761E-3
3.200000000E-2,1.864701917E-4
3.202083333E-2,-1.304971520E-3
3.204166667E-2,-1.970206155E-3
3.206250000E-2,-2.169137588E-3
3.208333333E-2,-2.377698896E-3
3.210416667E-2,-2.747979481E-3
3.212500000E-2,-3.231830429E-3
3.214583333E-2,-3.613639856E-3
3.216666667E-2,-3.676537890E-3
3.218750000E-2,-3.291700967E-3
3.220833333E-2,-2.607447095E-3
3.222916667E-2,-1.743625849E-3
3.225000000E-2,-6.698007928E-4
3.227083333E-2,1.374808198E-4
3.229166667E-2,2.412420727E-4
3.231250000E-2,-3.901759046E-4
3.233333333E-2,-1.061271760E-3
3.235416667E-2,-4.443881917E-4
3.237500000E-2,1.016390976E-3
3.239583333E-2,1.576192677E-3
3.241666667E-2,7.379623130E-4
3.243750000E-2,-7.535454351E-4
3.245833333E-2,-2.199039562E-3
3.247916667E-2,-3.343982622E-3
3.250000000E-2,-3.669900121E-3
3.252083333E-2,-3.081041854E-3
3.254166667E-2,-2.293407219E-3
3.256250000E-2,-1.834145514E-3
3.258333333E-2,-1.924926648E-3
3.260416667E-2,-2.102895174E-3
3.262500000E-2,-1.315093250E-3
3.264583333E-2,3.831130161E-4
3.266666667E-2,1.593516092E-3
3.268750000E-2,1.510619186E-3
3.270833333E-2,7.654897636E-4
3.272916667E-2,5.077335518E-4
3.275000000E-2,1.114685670E-3
3.277083333E-2,1.983519876E-3
3.279166667E-2,2.687435132E-3
3.281250000E-2,3.189490875E-3
3.283333333E-2,3.471445292E-3
3.285416667E-2,3.462686669E-3
3.287500000E-2,3.356314264E-3
3.289583333E-2,3.587847808E-3
3.291666667E-2,4.100429825E-3
3.293750000E-2,4.613752477E-3
3.295833333E-2,4.817887675E-3
3.297916667E-2,4.605832975E-3
3.300000000E-2,4.366206005E-3
3.302083333E-2,4.250037950E-3
3.304166667E-2,4.160886165E-3
3.306250000E-2,3.926511388E-3
3.308333333E-2,3.253032686E-3
3.310416667E-2,2.285378985E-3
3.312500000E-2,1.490924973E-3
3.314583333E-2,1.047502155E-3
3.316666667E-2,8.460177341E-4
3.318750000E-2,6.340264226E-4
3.320833333E-2,2.739499032E-4
3.322916667E-2,6.384907465E-7
3.325000000E-2,-6.353469507E-5
3.327083333E-2,-2.885042886E-5
3.329166667E-2,3.378957044E-4
3.331250000E-2,1.519093756E-3
3.333333333E-2,3.439870430E-3
3.335416667E-2,5.444696173E-3
3.337500000E-2,6.652018987E-3
3.339583333E-2,6.183813326E-3
3.341666667E-2,4.381605424E-3
3.343750000E-2,2.595313825E-3
3.345833333E-2,1.297777751E-3
3.347916667E-2,6.155394949E-4
3.350000000E-2,8.689704118E-4
3.352083333E-2,1.661740476E-3
3.354166667E-2,2.538012341E-3
3.356250000E-2,2.947289497E-3
3.358333333E-2,2.659104066E-3
3.360416667E-2,2.496260684E-3
3.362500000E-2,2.768927254E-3
3.364583333E-2,3.123128787E-3
3.366666667E-2,3.096536733E-3
3.368750000E-2,2.414399525E-3
3.370833333E-2,1.579767908E-3
3.372916667E-2,1.021914417E-3
3.375000000E-2,7.602653350E-4
3.377083333E-2,5.414580810E-4
3.379166667E-2,-1.772211253E-4
3.381250000E-2,-1.289258362E-3
3.383333333E-2,-1.907023834E-3
3.385416667E-2,-1.843485632E-3
3.387500000E-2,-1.872819266E-3
3.389583333E-2,-2.080120146E-3
3.391666667E-2,-1.909504528E-3
3.393750000E-2,-1.196688856E-3
3.395833333E-2,-1.026968021E-4
3.397916667E-2,7.620570250E-4
3.400000000E-2,8.343174122E-4
3.402083333E-2,2.348644775E-4
3.404166667E-2,-6.612084690E-4
3.406250000E-2,-1.057007234E-3
3.408333333E-2,-5.699047470E-4
3.410416667E-2,-6.632535951E-5
3.412500000E-2,-5.354503810E-5
3.414583333E-2,-4.119567457E-4
3.416666667E-2,-1.060266630E-3
3.418750000E-2,-1.722546876E-3
3.420833333E-2,-2.116737189E-3
3.422916667E-2,-2.051258693E-3
3.425000000E-2,-1.490592840E-3
3.427083333E-2,-7.343034376E-4
3.429166667E-2,-4.360216553E-4
3.431250000E-2,-5.198118160E-4
3.433333333E-2,-3.763627319E-5
3.435416667E-2,6.738021038E-4
3.437500000E-2,5.552636576E-4
3.439583333E-2,-3.224460525E-4
3.441666667E-2,-1.457480714E-3
3.443750000E-2,-2.354397904E-3
3.445833333E-2,-2.501673996E-3
3.447916667E-2,-1.859231619E-3
3.450000000E-2,-6.428763736E-4
3.452083333E-2,6.952731637E-4
3.454166667E-2,1.309971325E-3
3.456250000E-2,9.664043901E-4
3.458333333E-2,4.525266704E-4
3.460416667E-2,5.015232600E-4
3.462500000E-2,1.364574884E-3
3.464583333E-2,2.889119787E-3
3.466666667E-2,4.213172942E-3
3.468750000E-2,4.694126546E-3
3.470833333E-2,4.542315844E-3
3.472916667E-2,4.015145358E-3
3.475000000E-2,3.467684612E-3
3.477083333E-2,3.081449308E-3
3.479166667E-2,2.633842174E-3
3.481250000E-2,2.162195276E-3
3.483333333E-2,1.827710890E-3
3.485416667E-2,1.463015331E-3
3.487500000E-2,8.634485421E-4
3.489583333E-2,6.190866116E-4
3.491666667E-2,1.215681084E-3
3.493750000E-2,2.242630348E-3
3.495833333E-2,3.057799069E-3
3.497916667E-2,2.930548973E-3
3.500000000E-2,1.973704435E-3
3.502083333E-2,1.280394848E-3
3.504166667E-2,1.436205348E-3
3.506250000E-2,2.131309360E-3
3.508333333E-2,2.979969839E-3
3.510416667E-2,3.705894109E-3
3.512500000E-2,3.737041727E-3
3.514583333E-2,2.994065173E-3
3.516666667E-2,1.743169734E-3
3.518750000E-2,2.260796027E-4
3.520833333E-2,-1.004437101E-3
3.522916667E-2,-2.050559036E-3
3.525000000E-2,-2.678301884E-3
3.527083333E-2,-2.569319913E-3
3.529166667E-2,-2.339013619E-3
3.531250000E-2,-1.437061001E-3
3.533333333E-2,4.420778714E-4
3.535416667E-2,1.925949706E-3
3.537500000E-2,1.985009294E-3
3.539583333E-2,3.600589698E-4
3.541666667E-2,-2.011450240E-3
3.543750000E-2,-3.442338901E-3
3.545833333E-2,-3.618986113E-3
3.547916667E-2,-3.466156079E-3
3.550000000E-2,-3.686100710E-3
3.552083333E-2,-4.262068309E-3
3.554166667E-2,-4.463763908E-3
3.556250000E-2,-3.921134397E-3
3.558333333E-2,-3.396490356E-3
3.560416667E-2,-3.372229403E-3
3.562500000E-2,-3.507236019E-3
3.564583333E-2,-3.491368145E-3
3.566666667E-2,-3.213956952E-3
3.568750000E-2,-2.680073958E-3
3.570833333E-2,-1.857665600E-3
3.572916667E-2,-6.734549534E-4
3.575000000E-2,3.694791521E-4
3.577083333E-2,6.124250358E-4
3.579166667E-2,2.107322216E-4
3.581250000E-2,-4.954210017E-4
3.583333333E-2,-1.416542917E-3
3.585416667E-2,-2.195019508E-3
3.587500000E-2,-2.464376390E-3
3.589583333E-2,-2.269346733E-3
3.591666667E-2,-1.834079158E-3
3.593750000E-2,-1.417411026E-3
3.595833333E-2,-1.010988839E-3
3.597916667E-2,-4.655335797E-4
3.600000000E-2,7.829818060E-5
3.602083333E-2,3.900355077E-4
3.604166667E-2,2.676079166E-4
3.606250000E-2,1.134162158E-4
3.608333333E-2,3.520949103E-4
3.610416667E-2,4.364072229E-4
3.612500000E-2,1.386672957E-4
3.614583333E-2,-5.908276071E-4
3.616666667E-2,-1.854807721E-3
3.618750000E-2,-3.093195148E-3
3.620833333E-2,-3.886341816E-3
3.622916667E-2,-3.713122569E-3
3.625000000E-2,-2.408235101E-3
3.627083333E-2,-1.053198241E-3
3.629166667E-2,-2.275931765E-4
3.631250000E-2,1.523478422E-4
3.633333333E-2,-3.244122199E-4
3.635416667E-2,-1.458794577E-3
3.637500000E-2,-2.665768377E-3
3.639583333E-2,-3.745576134E-3
3.641666667E-2,-4.066925030E-3
3.643750000E-2,-3.499420360E-3
3.645833333E-2,-2.946974244E-3
3.647916667E-2,-3.110810416E-3
3.650000000E-2,-4.280398134E-3
3.652083333E-2,-6.145407446E-3
3.654166667E-2,-7.751432247E-3
3.656250000E-2,-8.441916667E-3
3.658333333E-2,-8.305530064E-3
3.660416667E-2,-7.755347528E-3
3.662500000E-2,-7.387649734E-3
3.664583333E-2,-7.561929990E-3
3.666666667E-2,-7.553315256E-3
3.668750000E-2,-6.670598872E-3
3.670833333E-2,-5.504549481E-3
3.672916667E-2,-4.893346224E-3
3.675000000E-2,-5.005009007E-3
3.677083333E-2,-5.492432974E-3
3.679166667E-2,-5.934857298E-3
3.681250000E-2,-6.260449998E-3
3.683333333E-2,-6.572403479E-3
3.685416667E-2,-6.448198110E-3
3.687500000E-2,-5.652031861E-3
3.689583333E-2,-5.099311471E-3
3.691666667E-2,-5.195912905E-3
3.693750000E-2,-4.882060923E-3
3.695833333E-2,-3.263330786E-3
3.697916667E-2,-1.170281204E-3
3.700000000E-2,-7.147633005E-5
3.702083333E-2,-2.873579069E-5
3.704166667E-2,-3.215163015E-4
3.706250000E-2,-4.791447136E-4
3.708333333E-2,-4.586698487E-4
3.710416667E-2,-5.461577675E-4
3.712500000E-2,-1.103394083E-3
3.714583333E-2,-2.426708350E-3
3.716666667E-2,-3.811085830E-3
3.718750000E-2,-4.393696319E-3
3.720833333E-2,-4.279576708E-3
3.722916667E-2,-3.819295671E-3
3.725000000E-2,-3.421397181E-3
3.727083333E-2,-3.242224688E-3
3.729166667E-2,-3.162415931E-3
3.731250000E-2,-2.868598560E-3
3.733333333E-2,-2.322108485E-3
3.735416667E-2,-2.032665070E-3
3.737500000E-2,-1.734075020E-3
3.739583333E-2,-1.328122336E-3
3.741666667E-2,-1.807176159E-3
3.743750000E-2,-2.844118746E-3
3.745833333E-2,-2.961087739E-3
3.747916667E-2,-1.970836427E-3
3.750000000E-2,-1.094941981E-3
3.752083333E-2,-1.427022042E-3
3.754166667E-2,-2.522392198E-3
3.756250000E-2,-2.948614070E-3
3.758333333E-2,-2.351292642E-3
3.760416667E-2,-1.954969252E-3
3.762500000E-2,-2.381666331E-3
3.764583333E-2,-2.903172048E-3
3.766666667E-2,-3.153659403E-3
3.768750000E-2,-3.268526401E-3
3.770833333E-2,-3.108884906E-3
3.772916667E-2,-2.599861007E-3
3.775000000E-2,-2.344548702E-3
3.777083333E-2,-2.850808436E-3
3.779166667E-2,-3.611233551E-3
3.781250000E-2,-4.107521381E-3
3.783333333E-2,-4.328639712E-3
3.785416667E-2,-4.363228101E-3
3.787500000E-2,-4.427444190E-3
3.789583333E-2,-4.892605357E-3
3.791666667E-2,-5.647416692E-3
3.793750000E-2,-6.178774871E-3
3.795833333E-2,-6.504354067E-3
3.797916667E-2,-6.341312081E-3
3.800000000E-2,-5.261694081E-3
3.802083333E-2,-3.764116671E-3
3.804166667E-2,-2.173307817E-3
3.806250000E-2,-6.686790148E-4
3.808333333E-2,4.241366696E-5
3.810416667E-2,-5.029284512E-4
3.812500000E-2,-2.102786675E-3
3.814583333E-2,-3.552318085E-3
3.816666667E-2,-4.102230072E-3
3.818750000E-2,-4.615759477E-3
3.820833333E-2,-5.063567311E-3
3.822916667E-2,-4.790368956E-3
3.825000000E-2,-4.051267169E-3
3.827083333E-2,-2.729226835E-3
3.829166667E-2,-1.511956099E-3
3.831250000E-2,-1.600373071E-3
3.833333333E-2,-2.652313327E-3
3.835416667E-2,-3.973962273E-3
3.837500000E-2,-4.823518917E-3
3.839583333E-2,-4.539044574E-3
3.841666667E-2,-3.469744930E-3
3.843750000E-2,-2.223680494E-3
3.845833333E-2,-1.213683980E-3
3.847916667E-2,-8.326299721E-4
3.850000000E-2,-9.435512475E-4
3.852083333E-2,-1.054395805E-3
3.854166667E-2,-1.168589108E-3
3.856250000E-2,-1.312750159E-3
3.858333333E-2,-1.110701589E-3
3.860416667E-2,-6.358914543E-4
3.862500000E-2,-2.448786108E-4
3.864583333E-2,1.441846834E-4
3.866666667E-2,8.167249034E-4
3.868750000E-2,1.635231543E-3
3.870833333E-2,2.216794062E-3
3.872916667E-2,2.595971106E-3
3.875000000E-2,2.731399611E-3
3.877083333E-2,2.603893168E-3
3.879166667E-2,2.839969704E-3
3.881250000E-2,3.212841460E-3
3.883333333E-2,2.707321430E-3
3.885416667E-2,1.154176774E-3
3.887500000E-2,-9.144515498E-4
3.889583333E-2,-2.485754201E-3
3.891666667E-2,-3.157066880E-3
3.893750000E-2,-3.399502952E-3
3.895833333E-2,-3.531646682E-3
3.897916667E-2,-3.428454045E-3
3.900000000E-2,-2.556551713E-3
3.902083333E-2,-1.103567309E-3
3.904166667E-2,-3.503437620E-5
3.906250000E-2,8.479394455E-5
3.908333333E-2,-1.772386750E-4
3.910416667E-2,-3.939922317E-5
3.912500000E-2,9.739185771E-5
3.914583333E-2,-1.162260742E-4
3.916666667E-2,-7.721346919E-4
3.918750000E-2,-1.530925394E-3
3.920833333E-2,-1.211368013E-3
3.922916667E-2,-1.907767728E-4
3.925000000E-2,5.099983537E-4
3.927083333E-2,9.012458031E-4
3.929166667E-2,7.694335654E-4
3.931250000E-2,2.996251569E-4
3.933333333E-2,-9.915864212E-5
3.935416667E-2,-3.663298558E-4
3.937500000E-2,1.610472100E-4
3.939583333E-2,1.289585489E-3
3.941666667E-2,2.008881187E-3
3.943750000E-2,2.281018533E-3
3.945833333E-2,1.877106028E-3
3.947916667E-2,6.997657474E-4
3.950000000E-2,-2.493535794E-5
3.952083333E-2,2.333299490E-4
3.954166667E-2,6.238688948E-4
3.956250000E-2,4.262092407E-4
3.958333333E-2,-1.934211468E-4
3.960416667E-2,1.095785956E-5
3.962500000E-2,1.532692462E-3
3.964583333E-2,3.282561433E-3
3.966666667E-2,4.640125670E-3
3.968750000E-2,5.568163004E-3
3.970833333E-2,6.232586224E-3
3.972916667E-2,7.044706494E-3
3.975000000E-2,7.678561844E-3
3.977083333E-2,7.767542265E-3
3.979166667E-2,7.483786438E-3
3.981250000E-2,6.723018363E-3
3.983333333E-2,6.026023999E-3
3.985416667E-2,6.108754780E-3
3.987500000E-2,6.300671957E-3
3.989583333E-2,6.152707618E-3
3.991666667E-2,5.875820760E-3
3.993750000E-2,5.645799916E-3
3.995833333E-2,5.785734393E-3
3.997916667E-2,5.796738435E-3
4.000000000E-2,4.977685865E-3
4.002083333E-2,4.027709365E-3
4.004166667E-2,4.186797887E-3
4.006250000E-2,5.314806011E-3
4.008333333E-2,6.094465032E-3
4.010416667E-2,6.057461258E-3
4.012500000E-2,5.616621580E-3
4.014583333E-2,5.133580416E-3
4.016666667E-2,5.017770920E-3
4.018750000E-2,5.511662923E-3
4.020833333E-2,6.257165689E-3
4.022916667E-2,6.539562717E-3
4.025000000E-2,6.340708118E-3
4.027083333E-2,6.301308982E-3
4.029166667E-2,6.610282231E-3
4.031250000E-2,6.762055214E-3
4.033333333E-2,6.446555257E-3
4.035416667E-2,6.099162623E-3
4.037500000E-2,6.053479854E-3
4.039583333E-2,6.188437808E-3
4.041666667E-2,6.250115577E-3
4.043750000E-2,6.236704532E-3
4.045833333E-2,6.257048342E-3
4.047916667E-2,5.820721388E-3
4.050000000E-2,4.536977503E-3
4.052083333E-2,2.693537623E-3
4.054166667E-2,1.322501339E-3
4.056250000E-2,1.275913324E-3
4.058333333E-2,1.524822786E-3
4.060416667E-2,1.001500175E-3
4.062500000E-2,2.052217460E-4
4.064583333E-2,-3.590352717E-4
4.066666667E-2,-7.174707716E-4
4.068750000E-2,-7.210377371E-4
4.070833333E-2,-6.145662337E-5
4.072916667E-2,8.017235086E-4
4.075000000E-2,1.204195432E-3
4.077083333E-2,1.333581749E-3
4.079166667E-2,1.631422085E-3
4.081250000E-2,2.348785056E-3
4.083333333E-2,2.986858366E-3
4.085416667E-2,2.872360405E-3
4.087500000E-2,2.519755391E-3
4.089583333E-2,2.374439035E-3
4.091666667E-2,1.947255107E-3
4.093750000E-2,1.463004155E-3
4.095833333E-2,1.899612951E-3
4.097916667E-2,3.088063560E-3
4.100000000E-2,4.068288952E-3
4.102083333E-2,4.273744300E-3
4.104166667E-2,3.736143932E-3
4.106250000E-2,3.233073978E-3
4.108333333E-2,3.242289880E-3
4.110416667E-2,3.333510598E-3
4.112500000E-2,2.953461139E-3
4.114583333E-2,2.393893665E-3
4.116666667E-2,2.311361255E-3
4.118750000E-2,2.529638587E-3
4.120833333E-2,2.927529393E-3
4.122916667E-2,3.341176547E-3
4.125000000E-2,3.206785768E-3
4.127083333E-2,2.723870333E-3
4.129166667E-2,2.290045377E-3
4.131250000E-2,1.771624316E-3
4.133333333E-2,1.132036559E-3
4.135416667E-2,1.109688543E-3
4.137500000E-2,2.403823193E-3
4.139583333E-2,4.410188645E-3
4.141666667E-2,5.908782128E-3
4.143750000E-2,6.389540620E-3
4.145833333E-2,6.134703290E-3
4.147916667E-2,5.785506219E-3
4.150000000E-2,5.690092687E-3
4.152083333E-2,5.618196446E-3
4.154166667E-2,5.411204416E-3
4.156250000E-2,4.770352039E-3
4.158333333E-2,3.513274947E-3
4.160416667E-2,2.203817246E-3
4.162500000E-2,1.067928970E-3
4.164583333E-2,1.576289651E-4
4.166666667E-2,6.981357728E-5
4.168750000E-2,1.006965293E-3
4.170833333E-2,2.367465757E-3
4.172916667E-2,3.268881934E-3
4.175000000E-2,2.902689623E-3
4.177083333E-2,1.571166096E-3
4.179166667E-2,9.727467550E-4
4.181250000E-2,1.567224739E-3
4.183333333E-2,1.911881496E-3
4.185416667E-2,1.357705332E-3
4.187500000E-2,5.511193303E-4
4.189583333E-2,1.483632368E-4
4.191666667E-2,6.337154773E-4
4.193750000E-2,1.693159807E-3
4.195833333E-2,2.336851088E-3
4.197916667E-2,2.199961804E-3
4.200000000E-2,1.331613399E-3
4.202083333E-2,4.539036890E-4
4.204166667E-2,6.571770646E-4
4.206250000E-2,1.614520210E-3
4.208333333E-2,2.233684063E-3
4.210416667E-2,2.390198177E-3
4.212500000E-2,2.374785021E-3
4.214583333E-2,2.094284631E-3
4.216666667E-2,1.503705396E-3
4.218750000E-2,5.059314426E-4
4.220833333E-2,-6.835546810E-4
4.222916667E-2,-1.483313157E-3
4.225000000E-2,-2.023141365E-3
4.227083333E-2,-2.809745027E-3
4.229166667E-2,-3.764362540E-3
4.231250000E-2,-4.083420616E-3
4.233333333E-2,-3.441277659E-3
4.235416667E-2,-2.484156284E-3
4.237500000E-2,-1.642908901E-3
4.239583333E-2,-9.477037238E-4
4.241666667E-2,-3.339199466E-4
4.243750000E-2,3.462990280E-4
4.245833333E-2,9.701263625E-4
4.247916667E-2,1.035448629E-3
4.250000000E-2,2.511563944E-4
4.252083333E-2,-6.613566657E-4
4.254166667E-2,-6.857954431E-4
4.256250000E-2,4.724643077E-6
4.258333333E-2,5.436657812E-4
4.260416667E-2,6.868749042E-4
4.262500000E-2,4.152502515E-4
4.264583333E-2,-1.037492766E-4
4.266666667E-2,""